dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1863-04-01,14.241,2.137,Kabul,Afghanistan,34.56N,70.05E
1863-05-01,20.879,2.316,Kabul,Afghanistan,34.56N,70.05E
1863-06-01,24.393,1.735,Kabul,Afghanistan,34.56N,70.05E
1863-07-01,25.954,1.4170000000000000,Kabul,Afghanistan,34.56N,70.05E
1863-08-01,23.805,1.514,Kabul,Afghanistan,34.56N,70.05E
1863-09-01,19.377,1.864,Kabul,Afghanistan,34.56N,70.05E
1863-10-01,14.046,1.6230000000000000,Kabul,Afghanistan,34.56N,70.05E
1863-11-01,7.877000000000000,1.903,Kabul,Afghanistan,34.56N,70.05E
1863-12-01,2.351,1.979,Kabul,Afghanistan,34.56N,70.05E
1864-01-01,1.7920000000000000,2.403,Kabul,Afghanistan,34.56N,70.05E
1864-02-01,1.2090000000000000,2.571,Kabul,Afghanistan,34.56N,70.05E
1864-03-01,6.254,2.985,Kabul,Afghanistan,34.56N,70.05E
1864-04-01,13.365,2.405,Kabul,Afghanistan,34.56N,70.05E
1864-05-01,19.654,2.185,Kabul,Afghanistan,34.56N,70.05E
1864-06-01,24.908,1.743,Kabul,Afghanistan,34.56N,70.05E
1864-07-01,26.443,1.411,Kabul,Afghanistan,34.56N,70.05E
1864-08-01,24.035,1.4240000000000000,Kabul,Afghanistan,34.56N,70.05E
1864-09-01,20.126000000000000,1.597,Kabul,Afghanistan,34.56N,70.05E
1864-10-01,14.949000000000000,1.711,Kabul,Afghanistan,34.56N,70.05E
1864-11-01,7.816000000000000,1.903,Kabul,Afghanistan,34.56N,70.05E
1864-12-01,1.375,1.831,Kabul,Afghanistan,34.56N,70.05E
1865-01-01,1.926,2.016,Kabul,Afghanistan,34.56N,70.05E
1865-02-01,2.944,2.214,Kabul,Afghanistan,34.56N,70.05E
1865-03-01,6.984,2.076,Kabul,Afghanistan,34.56N,70.05E
1865-04-01,13.666000000000000,2.065,Kabul,Afghanistan,34.56N,70.05E
1865-05-01,19.669,2.2,Kabul,Afghanistan,34.56N,70.05E
1865-06-01,24.774,1.662,Kabul,Afghanistan,34.56N,70.05E
1865-07-01,25.477000000000000,1.446,Kabul,Afghanistan,34.56N,70.05E
1865-08-01,24.177,1.436,Kabul,Afghanistan,34.56N,70.05E
1865-09-01,20.373,1.5120000000000000,Kabul,Afghanistan,34.56N,70.05E
1865-10-01,14.696,1.655,Kabul,Afghanistan,34.56N,70.05E
1865-11-01,8.818000000000000,1.915,Kabul,Afghanistan,34.56N,70.05E
1865-12-01,1.837,1.819,Kabul,Afghanistan,34.56N,70.05E
1866-01-01,1.34,2.132,Kabul,Afghanistan,34.56N,70.05E
1866-02-01,2.5860000000000000,2.15,Kabul,Afghanistan,34.56N,70.05E
1866-03-01,6.5620000000000000,2.361,Kabul,Afghanistan,34.56N,70.05E
1866-04-01,12.992,2.145,Kabul,Afghanistan,34.56N,70.05E
1866-05-01,19.858,2.216,Kabul,Afghanistan,34.56N,70.05E
1866-06-01,24.048,1.714,Kabul,Afghanistan,34.56N,70.05E
1866-07-01,26.056,1.452,Kabul,Afghanistan,34.56N,70.05E
1866-08-01,24.762000000000000,1.381,Kabul,Afghanistan,34.56N,70.05E
1866-09-01,19.685,1.509,Kabul,Afghanistan,34.56N,70.05E
1866-10-01,14.158,1.615,Kabul,Afghanistan,34.56N,70.05E
1866-11-01,8.284000000000000,1.918,Kabul,Afghanistan,34.56N,70.05E
1866-12-01,4.39,1.882,Kabul,Afghanistan,34.56N,70.05E
1867-01-01,1.315,2.19,Kabul,Afghanistan,34.56N,70.05E
1867-02-01,2.6920000000000000,2.184,Kabul,Afghanistan,34.56N,70.05E
1867-03-01,9.035,2.343,Kabul,Afghanistan,34.56N,70.05E
1867-04-01,14.777000000000000,2.1,Kabul,Afghanistan,34.56N,70.05E
1867-05-01,19.577,2.139,Kabul,Afghanistan,34.56N,70.05E
1867-06-01,24.183000000000000,1.668,Kabul,Afghanistan,34.56N,70.05E
1867-07-01,25.814,1.44,Kabul,Afghanistan,34.56N,70.05E
1867-08-01,24.309,1.368,Kabul,Afghanistan,34.56N,70.05E
1867-09-01,20.06,1.538,Kabul,Afghanistan,34.56N,70.05E
1867-10-01,14.551000000000000,1.6370000000000000,Kabul,Afghanistan,34.56N,70.05E
1867-11-01,10.788,1.881,Kabul,Afghanistan,34.56N,70.05E
1867-12-01,4.9430000000000000,1.898,Kabul,Afghanistan,34.56N,70.05E
1868-01-01,1.5490000000000000,2.016,Kabul,Afghanistan,34.56N,70.05E
1868-02-01,2.826,2.167,Kabul,Afghanistan,34.56N,70.05E
1868-03-01,6.791,2.9130000000000000,Kabul,Afghanistan,34.56N,70.05E
1868-04-01,14.639000000000000,2.389,Kabul,Afghanistan,34.56N,70.05E
1868-05-01,19.949,2.151,Kabul,Afghanistan,34.56N,70.05E
1868-06-01,23.954,1.6780000000000000,Kabul,Afghanistan,34.56N,70.05E
1868-07-01,26.191,1.354,Kabul,Afghanistan,34.56N,70.05E
1868-08-01,24.063000000000000,1.349,Kabul,Afghanistan,34.56N,70.05E
1868-09-01,20.563000000000000,1.536,Kabul,Afghanistan,34.56N,70.05E
1868-10-01,14.93,2.138,Kabul,Afghanistan,34.56N,70.05E
1868-11-01,9.476,2.167,Kabul,Afghanistan,34.56N,70.05E
1868-12-01,2.53,1.978,Kabul,Afghanistan,34.56N,70.05E
1869-01-01,1.535,2.011,Kabul,Afghanistan,34.56N,70.05E
1869-02-01,5.418000000000000,2.376,Kabul,Afghanistan,34.56N,70.05E
1869-03-01,6.702000000000000,2.48,Kabul,Afghanistan,34.56N,70.05E
1869-04-01,13.701000000000000,2.1830000000000000,Kabul,Afghanistan,34.56N,70.05E
1869-05-01,20.135,2.2,Kabul,Afghanistan,34.56N,70.05E
1869-06-01,24.768,1.604,Kabul,Afghanistan,34.56N,70.05E
1869-07-01,26.202,1.352,Kabul,Afghanistan,34.56N,70.05E
1869-08-01,24.104,1.476,Kabul,Afghanistan,34.56N,70.05E
1869-09-01,21.289,1.556,Kabul,Afghanistan,34.56N,70.05E
1869-10-01,14.431,1.6970000000000000,Kabul,Afghanistan,34.56N,70.05E
1869-11-01,8.366000000000000,1.836,Kabul,Afghanistan,34.56N,70.05E
1869-12-01,1.58,2.115,Kabul,Afghanistan,34.56N,70.05E
1870-01-01,0.252,2.244,Kabul,Afghanistan,34.56N,70.05E
1870-02-01,2.986,2.192,Kabul,Afghanistan,34.56N,70.05E
1870-03-01,9.375,2.499,Kabul,Afghanistan,34.56N,70.05E
1870-04-01,14.521000000000000,1.968,Kabul,Afghanistan,34.56N,70.05E
1870-05-01,20.456,2.096,Kabul,Afghanistan,34.56N,70.05E
1870-06-01,25.229,1.628,Kabul,Afghanistan,34.56N,70.05E
1870-07-01,26.012000000000000,1.477,Kabul,Afghanistan,34.56N,70.05E
1870-08-01,24.714000000000000,1.344,Kabul,Afghanistan,34.56N,70.05E
1870-09-01,21.589000000000000,1.45,Kabul,Afghanistan,34.56N,70.05E
1870-10-01,14.538,1.59,Kabul,Afghanistan,34.56N,70.05E
1870-11-01,7.759000000000000,2.114,Kabul,Afghanistan,34.56N,70.05E
1870-12-01,2.084,1.7720000000000000,Kabul,Afghanistan,34.56N,70.05E
1871-01-01,0.3940000000000000,1.957,Kabul,Afghanistan,34.56N,70.05E
1871-02-01,2.3680000000000000,2.333,Kabul,Afghanistan,34.56N,70.05E
1871-03-01,7.540000000000000,2.479,Kabul,Afghanistan,34.56N,70.05E
1871-04-01,15.046,1.95,Kabul,Afghanistan,34.56N,70.05E
1871-05-01,21.051,2.182,Kabul,Afghanistan,34.56N,70.05E
1871-06-01,24.379,1.624,Kabul,Afghanistan,34.56N,70.05E
1871-07-01,25.635,1.347,Kabul,Afghanistan,34.56N,70.05E
1871-08-01,24.9,1.349,Kabul,Afghanistan,34.56N,70.05E
1871-09-01,20.486,1.457,Kabul,Afghanistan,34.56N,70.05E
1871-10-01,15.323,1.569,Kabul,Afghanistan,34.56N,70.05E
1871-11-01,7.6320000000000000,1.957,Kabul,Afghanistan,34.56N,70.05E
1871-12-01,2.869,1.908,Kabul,Afghanistan,34.56N,70.05E
1872-01-01,0.6780000000000000,2.592,Kabul,Afghanistan,34.56N,70.05E
1872-02-01,2.547,2.105,Kabul,Afghanistan,34.56N,70.05E
1872-03-01,8.538,2.105,Kabul,Afghanistan,34.56N,70.05E
1872-04-01,14.759,2.085,Kabul,Afghanistan,34.56N,70.05E
1872-05-01,20.679000000000000,2.083,Kabul,Afghanistan,34.56N,70.05E
1872-06-01,24.008000000000000,1.6840000000000000,Kabul,Afghanistan,34.56N,70.05E
1872-07-01,26.404,1.556,Kabul,Afghanistan,34.56N,70.05E
1872-08-01,24.143,1.503,Kabul,Afghanistan,34.56N,70.05E
1872-09-01,20.928,1.536,Kabul,Afghanistan,34.56N,70.05E
1872-10-01,15.225,1.604,Kabul,Afghanistan,34.56N,70.05E
1872-11-01,8.252,1.797,Kabul,Afghanistan,34.56N,70.05E
1872-12-01,4.073,2.879,Kabul,Afghanistan,34.56N,70.05E
1873-01-01,1.2030000000000000,2.03,Kabul,Afghanistan,34.56N,70.05E
1873-02-01,3.458,2.218,Kabul,Afghanistan,34.56N,70.05E
1873-03-01,8.206,1.989,Kabul,Afghanistan,34.56N,70.05E
1873-04-01,13.797,2.014,Kabul,Afghanistan,34.56N,70.05E
1873-05-01,20.311,2.178,Kabul,Afghanistan,34.56N,70.05E
1873-06-01,24.449,1.592,Kabul,Afghanistan,34.56N,70.05E
1873-07-01,26.264,1.386,Kabul,Afghanistan,34.56N,70.05E
1873-08-01,24.253,1.278,Kabul,Afghanistan,34.56N,70.05E
1873-09-01,20.428,1.4880000000000000,Kabul,Afghanistan,34.56N,70.05E
1873-10-01,15.044,1.585,Kabul,Afghanistan,34.56N,70.05E
1873-11-01,9.901,2.114,Kabul,Afghanistan,34.56N,70.05E
1873-12-01,4.292,2.07,Kabul,Afghanistan,34.56N,70.05E
1874-01-01,1.926,2.322,Kabul,Afghanistan,34.56N,70.05E
1874-02-01,4.056,2.344,Kabul,Afghanistan,34.56N,70.05E
1874-03-01,7.157000000000000,2.282,Kabul,Afghanistan,34.56N,70.05E
1874-04-01,14.805,2.097,Kabul,Afghanistan,34.56N,70.05E
1874-05-01,20.643,2.181,Kabul,Afghanistan,34.56N,70.05E
1874-06-01,24.449,1.742,Kabul,Afghanistan,34.56N,70.05E
1874-07-01,25.603,1.307,Kabul,Afghanistan,34.56N,70.05E
1874-08-01,24.919,1.506,Kabul,Afghanistan,34.56N,70.05E
1874-09-01,21.344,1.79,Kabul,Afghanistan,34.56N,70.05E
1874-10-01,14.333,1.63,Kabul,Afghanistan,34.56N,70.05E
1874-11-01,8.391,1.763,Kabul,Afghanistan,34.56N,70.05E
1874-12-01,3.036,2.011,Kabul,Afghanistan,34.56N,70.05E
1875-01-01,1.07,1.965,Kabul,Afghanistan,34.56N,70.05E
1875-02-01,2.404,2.47,Kabul,Afghanistan,34.56N,70.05E
1875-03-01,11.231,1.783,Kabul,Afghanistan,34.56N,70.05E
1875-04-01,16.96,1.75,Kabul,Afghanistan,34.56N,70.05E
1875-05-01,20.459,1.721,Kabul,Afghanistan,34.56N,70.05E
1875-06-01,25.847000000000000,1.403,Kabul,Afghanistan,34.56N,70.05E
1875-07-01,26.68,1.6130000000000000,Kabul,Afghanistan,34.56N,70.05E
1875-08-01,24.509,0.7090000000000000,Kabul,Afghanistan,34.56N,70.05E
1875-09-01,20.752,0.916,Kabul,Afghanistan,34.56N,70.05E
1875-10-01,12.883,2.435,Kabul,Afghanistan,34.56N,70.05E
1875-11-01,7.818,1.6880000000000000,Kabul,Afghanistan,34.56N,70.05E
1875-12-01,3.514,1.456,Kabul,Afghanistan,34.56N,70.05E
1876-01-01,1.5190000000000000,0.938,Kabul,Afghanistan,34.56N,70.05E
1876-02-01,2.861,1.4980000000000000,Kabul,Afghanistan,34.56N,70.05E
1876-03-01,7.104000000000000,1.798,Kabul,Afghanistan,34.56N,70.05E
1876-04-01,13.781000000000000,1.275,Kabul,Afghanistan,34.56N,70.05E
1876-05-01,20.867000000000000,1.122,Kabul,Afghanistan,34.56N,70.05E
1876-06-01,24.073,0.846,Kabul,Afghanistan,34.56N,70.05E
1876-07-01,25.751,0.809,Kabul,Afghanistan,34.56N,70.05E
1876-08-01,24.432,1.103,Kabul,Afghanistan,34.56N,70.05E
1876-09-01,20.055,0.912,Kabul,Afghanistan,34.56N,70.05E
1876-10-01,13.443,0.7240000000000000,Kabul,Afghanistan,34.56N,70.05E
1876-11-01,7.628000000000000,1.362,Kabul,Afghanistan,34.56N,70.05E
1876-12-01,4.071000000000000,1.311,Kabul,Afghanistan,34.56N,70.05E
1877-01-01,1.869,1.228,Kabul,Afghanistan,34.56N,70.05E
1877-02-01,2.0460000000000000,1.389,Kabul,Afghanistan,34.56N,70.05E
1877-03-01,9.41,0.921,Kabul,Afghanistan,34.56N,70.05E
1877-04-01,12.543,1.072,Kabul,Afghanistan,34.56N,70.05E
1877-05-01,18.799,1.015,Kabul,Afghanistan,34.56N,70.05E
1877-06-01,23.593000000000000,2.0380000000000000,Kabul,Afghanistan,34.56N,70.05E
1877-07-01,26.385,0.921,Kabul,Afghanistan,34.56N,70.05E
1877-08-01,25.92,1.254,Kabul,Afghanistan,34.56N,70.05E
1877-09-01,21.614,0.6990000000000000,Kabul,Afghanistan,34.56N,70.05E
1877-10-01,13.976,1.109,Kabul,Afghanistan,34.56N,70.05E
1877-11-01,8.928000000000000,1.349,Kabul,Afghanistan,34.56N,70.05E
1877-12-01,2.436,2.61,Kabul,Afghanistan,34.56N,70.05E
1878-01-01,0.6300000000000000,1.5730000000000000,Kabul,Afghanistan,34.56N,70.05E
1878-02-01,3.508,1.023,Kabul,Afghanistan,34.56N,70.05E
1878-03-01,10.08,0.763,Kabul,Afghanistan,34.56N,70.05E
1878-04-01,13.426000000000000,0.933,Kabul,Afghanistan,34.56N,70.05E
1878-05-01,18.452,1.461,Kabul,Afghanistan,34.56N,70.05E
1878-06-01,24.315,1.6780000000000000,Kabul,Afghanistan,34.56N,70.05E
1878-07-01,25.968000000000000,1.217,Kabul,Afghanistan,34.56N,70.05E
1878-08-01,23.98,1.135,Kabul,Afghanistan,34.56N,70.05E
1878-09-01,21.48,1.829,Kabul,Afghanistan,34.56N,70.05E
1878-10-01,15.039000000000000,1.099,Kabul,Afghanistan,34.56N,70.05E
1878-11-01,7.463000000000000,1.472,Kabul,Afghanistan,34.56N,70.05E
1878-12-01,2.176,1.259,Kabul,Afghanistan,34.56N,70.05E
1879-01-01,2.6320000000000000,0.975,Kabul,Afghanistan,34.56N,70.05E
1879-02-01,5.902,1.207,Kabul,Afghanistan,34.56N,70.05E
1879-03-01,8.562000000000000,1.004,Kabul,Afghanistan,34.56N,70.05E
1879-04-01,15.766000000000000,1.371,Kabul,Afghanistan,34.56N,70.05E
1879-05-01,20.838,1.202,Kabul,Afghanistan,34.56N,70.05E
1879-06-01,24.958,1.601,Kabul,Afghanistan,34.56N,70.05E
1879-07-01,26.26,1.334,Kabul,Afghanistan,34.56N,70.05E
1879-08-01,24.675,0.879,Kabul,Afghanistan,34.56N,70.05E
1879-09-01,20.391,0.624,Kabul,Afghanistan,34.56N,70.05E
1879-10-01,14.187000000000000,1.007,Kabul,Afghanistan,34.56N,70.05E
1879-11-01,6.211,0.872,Kabul,Afghanistan,34.56N,70.05E
1879-12-01,2.5810000000000000,1.186,Kabul,Afghanistan,34.56N,70.05E
1880-01-01,3.19,0.988,Kabul,Afghanistan,34.56N,70.05E
1880-02-01,1.5730000000000000,1.082,Kabul,Afghanistan,34.56N,70.05E
1880-03-01,12.927,1.128,Kabul,Afghanistan,34.56N,70.05E
1880-04-01,16.138000000000000,1.652,Kabul,Afghanistan,34.56N,70.05E
1880-05-01,21.237,1.781,Kabul,Afghanistan,34.56N,70.05E
1880-06-01,25.825,1.476,Kabul,Afghanistan,34.56N,70.05E
1880-07-01,24.728,0.7170000000000000,Kabul,Afghanistan,34.56N,70.05E
1880-08-01,24.407000000000000,1.0660000000000000,Kabul,Afghanistan,34.56N,70.05E
1880-09-01,20.092,1.979,Kabul,Afghanistan,34.56N,70.05E
1880-10-01,15.136,1.819,Kabul,Afghanistan,34.56N,70.05E
1880-11-01,8.158000000000000,1.872,Kabul,Afghanistan,34.56N,70.05E
1880-12-01,3.5210000000000000,0.745,Kabul,Afghanistan,34.56N,70.05E
1881-01-01,3.2460000000000000,2.114,Kabul,Afghanistan,34.56N,70.05E
1881-02-01,5.811,0.873,Kabul,Afghanistan,34.56N,70.05E
1881-03-01,8.769,0.936,Kabul,Afghanistan,34.56N,70.05E
1881-04-01,14.349,2.843,Kabul,Afghanistan,34.56N,70.05E
1881-05-01,20.802,0.614,Kabul,Afghanistan,34.56N,70.05E
1881-06-01,24.471,1.073,Kabul,Afghanistan,34.56N,70.05E
1881-07-01,25.572,0.693,Kabul,Afghanistan,34.56N,70.05E
1881-08-01,24.588,0.7810000000000000,Kabul,Afghanistan,34.56N,70.05E
1881-09-01,21.219,0.639,Kabul,Afghanistan,34.56N,70.05E
1881-10-01,15.022,0.457,Kabul,Afghanistan,34.56N,70.05E
1881-11-01,7.682,0.593,Kabul,Afghanistan,34.56N,70.05E
1881-12-01,2.625,2.176,Kabul,Afghanistan,34.56N,70.05E
1882-01-01,2.121,1.707,Kabul,Afghanistan,34.56N,70.05E
1882-02-01,1.273,0.931,Kabul,Afghanistan,34.56N,70.05E
1882-03-01,7.742000000000000,0.921,Kabul,Afghanistan,34.56N,70.05E
1882-04-01,13.702,0.755,Kabul,Afghanistan,34.56N,70.05E
1882-05-01,20.282,1.22,Kabul,Afghanistan,34.56N,70.05E
1882-06-01,25.534000000000000,0.621,Kabul,Afghanistan,34.56N,70.05E
1882-07-01,23.963,1.6780000000000000,Kabul,Afghanistan,34.56N,70.05E
1882-08-01,24.563000000000000,0.642,Kabul,Afghanistan,34.56N,70.05E
1882-09-01,19.101,1.829,Kabul,Afghanistan,34.56N,70.05E
1882-10-01,14.573,1.442,Kabul,Afghanistan,34.56N,70.05E
1882-11-01,7.953000000000000,1.008,Kabul,Afghanistan,34.56N,70.05E
1882-12-01,4.765,0.971,Kabul,Afghanistan,34.56N,70.05E
1883-01-01,1.161,0.907,Kabul,Afghanistan,34.56N,70.05E
1883-02-01,0.605,2.019,Kabul,Afghanistan,34.56N,70.05E
1883-03-01,8.217000000000000,1.436,Kabul,Afghanistan,34.56N,70.05E
1883-04-01,15.475,0.667,Kabul,Afghanistan,34.56N,70.05E
1883-05-01,20.676,0.523,Kabul,Afghanistan,34.56N,70.05E
1883-06-01,25.701,0.626,Kabul,Afghanistan,34.56N,70.05E
1883-07-01,25.219,1.503,Kabul,Afghanistan,34.56N,70.05E
1883-08-01,25.105,0.8590000000000000,Kabul,Afghanistan,34.56N,70.05E
1883-09-01,20.842,1.592,Kabul,Afghanistan,34.56N,70.05E
1883-10-01,13.907,0.659,Kabul,Afghanistan,34.56N,70.05E
1883-11-01,6.635000000000000,0.615,Kabul,Afghanistan,34.56N,70.05E
1883-12-01,3.11,0.775,Kabul,Afghanistan,34.56N,70.05E
1884-01-01,3.178,0.532,Kabul,Afghanistan,34.56N,70.05E
1884-02-01,2.949,0.889,Kabul,Afghanistan,34.56N,70.05E
1884-03-01,7.682000000000000,0.823,Kabul,Afghanistan,34.56N,70.05E
1884-04-01,13.84,1.064,Kabul,Afghanistan,34.56N,70.05E
1884-05-01,19.789,0.945,Kabul,Afghanistan,34.56N,70.05E
1884-06-01,23.867000000000000,1.136,Kabul,Afghanistan,34.56N,70.05E
1884-07-01,25.158,1.053,Kabul,Afghanistan,34.56N,70.05E
1884-08-01,23.692000000000000,1.3220000000000000,Kabul,Afghanistan,34.56N,70.05E
1884-09-01,20.725,0.7190000000000000,Kabul,Afghanistan,34.56N,70.05E
1884-10-01,12.999,0.35600000000000000,Kabul,Afghanistan,34.56N,70.05E
1884-11-01,6.316000000000000,0.495,Kabul,Afghanistan,34.56N,70.05E
1884-12-01,2.778,0.976,Kabul,Afghanistan,34.56N,70.05E
1885-01-01,0.03300000000000010,1.56,Kabul,Afghanistan,34.56N,70.05E
1885-02-01,0.6480000000000000,0.809,Kabul,Afghanistan,34.56N,70.05E
1885-03-01,8.913,0.52,Kabul,Afghanistan,34.56N,70.05E
1885-04-01,11.946,2.47,Kabul,Afghanistan,34.56N,70.05E
1885-05-01,17.034000000000000,1.5620000000000000,Kabul,Afghanistan,34.56N,70.05E
1885-06-01,22.581,2.439,Kabul,Afghanistan,34.56N,70.05E
1885-07-01,24.807,0.46,Kabul,Afghanistan,34.56N,70.05E
1885-08-01,24.65,0.616,Kabul,Afghanistan,34.56N,70.05E
1885-09-01,20.412,0.746,Kabul,Afghanistan,34.56N,70.05E
1885-10-01,14.382,1.01,Kabul,Afghanistan,34.56N,70.05E
1885-11-01,9.238,0.6660000000000000,Kabul,Afghanistan,34.56N,70.05E
1885-12-01,3.031,1.354,Kabul,Afghanistan,34.56N,70.05E
1886-01-01,0.997,0.6990000000000000,Kabul,Afghanistan,34.56N,70.05E
1886-02-01,0.31900000000000000,1.047,Kabul,Afghanistan,34.56N,70.05E
1886-03-01,7.81,0.669,Kabul,Afghanistan,34.56N,70.05E
1886-04-01,12.864,0.748,Kabul,Afghanistan,34.56N,70.05E
1886-05-01,19.43,0.6510000000000000,Kabul,Afghanistan,34.56N,70.05E
1886-06-01,23.927,0.455,Kabul,Afghanistan,34.56N,70.05E
1886-07-01,25.505,1.188,Kabul,Afghanistan,34.56N,70.05E
1886-08-01,24.415,0.675,Kabul,Afghanistan,34.56N,70.05E
1886-09-01,20.99,1.162,Kabul,Afghanistan,34.56N,70.05E
1886-10-01,14.473000000000000,0.752,Kabul,Afghanistan,34.56N,70.05E
1886-11-01,8.186,0.521,Kabul,Afghanistan,34.56N,70.05E
1886-12-01,2.7510000000000000,1.247,Kabul,Afghanistan,34.56N,70.05E
1887-01-01,-0.349,0.83,Kabul,Afghanistan,34.56N,70.05E
1887-02-01,2.635,1.267,Kabul,Afghanistan,34.56N,70.05E
1887-03-01,8.985,1.339,Kabul,Afghanistan,34.56N,70.05E
1887-04-01,15.556,0.915,Kabul,Afghanistan,34.56N,70.05E
1887-05-01,21.141,1.97,Kabul,Afghanistan,34.56N,70.05E
1887-06-01,23.966000000000000,0.624,Kabul,Afghanistan,34.56N,70.05E
1887-07-01,25.715,0.924,Kabul,Afghanistan,34.56N,70.05E
1887-08-01,23.961,0.906,Kabul,Afghanistan,34.56N,70.05E
1887-09-01,19.396,0.981,Kabul,Afghanistan,34.56N,70.05E
1887-10-01,15.014000000000000,0.94,Kabul,Afghanistan,34.56N,70.05E
1887-11-01,8.059000000000000,1.33,Kabul,Afghanistan,34.56N,70.05E
1887-12-01,3.574,1.064,Kabul,Afghanistan,34.56N,70.05E
1888-01-01,1.7270000000000000,1.83,Kabul,Afghanistan,34.56N,70.05E
1888-02-01,3.8,0.9,Kabul,Afghanistan,34.56N,70.05E
1888-03-01,10.714,0.7710000000000000,Kabul,Afghanistan,34.56N,70.05E
1888-04-01,14.343,0.841,Kabul,Afghanistan,34.56N,70.05E
1888-05-01,20.739,0.723,Kabul,Afghanistan,34.56N,70.05E
1888-06-01,24.176,0.575,Kabul,Afghanistan,34.56N,70.05E
1888-07-01,26.225,0.56,Kabul,Afghanistan,34.56N,70.05E
1888-08-01,24.515,0.65,Kabul,Afghanistan,34.56N,70.05E
1888-09-01,20.402,1.131,Kabul,Afghanistan,34.56N,70.05E
1888-10-01,15.047,1.079,Kabul,Afghanistan,34.56N,70.05E
1888-11-01,8.945,0.755,Kabul,Afghanistan,34.56N,70.05E
1888-12-01,3.895,0.84,Kabul,Afghanistan,34.56N,70.05E
1889-01-01,0.5670000000000000,1.7720000000000000,Kabul,Afghanistan,34.56N,70.05E
1889-02-01,4.094000000000000,0.831,Kabul,Afghanistan,34.56N,70.05E
1889-03-01,10.486,0.598,Kabul,Afghanistan,34.56N,70.05E
1889-04-01,15.032,0.586,Kabul,Afghanistan,34.56N,70.05E
1889-05-01,18.512,0.618,Kabul,Afghanistan,34.56N,70.05E
1889-06-01,26.161000000000000,0.599,Kabul,Afghanistan,34.56N,70.05E
1889-07-01,25.546,0.4320000000000000,Kabul,Afghanistan,34.56N,70.05E
1889-08-01,23.996,0.5820000000000000,Kabul,Afghanistan,34.56N,70.05E
1889-09-01,21.17,1.172,Kabul,Afghanistan,34.56N,70.05E
1889-10-01,13.026,0.642,Kabul,Afghanistan,34.56N,70.05E
1889-11-01,7.1960000000000000,0.7440000000000000,Kabul,Afghanistan,34.56N,70.05E
1889-12-01,3.823,1.737,Kabul,Afghanistan,34.56N,70.05E
1890-01-01,2.229,1.495,Kabul,Afghanistan,34.56N,70.05E
1890-02-01,3.534,1.254,Kabul,Afghanistan,34.56N,70.05E
1890-03-01,7.712000000000000,1.031,Kabul,Afghanistan,34.56N,70.05E
1890-04-01,14.967,0.962,Kabul,Afghanistan,34.56N,70.05E
1890-05-01,19.955,0.741,Kabul,Afghanistan,34.56N,70.05E
1890-06-01,25.241,0.875,Kabul,Afghanistan,34.56N,70.05E
1890-07-01,25.203000000000000,0.488,Kabul,Afghanistan,34.56N,70.05E
1890-08-01,22.82,0.75,Kabul,Afghanistan,34.56N,70.05E
1890-09-01,20.958000000000000,0.684,Kabul,Afghanistan,34.56N,70.05E
1890-10-01,14.426000000000000,0.664,Kabul,Afghanistan,34.56N,70.05E
1890-11-01,8.487,1.565,Kabul,Afghanistan,34.56N,70.05E
1890-12-01,2.59,1.31,Kabul,Afghanistan,34.56N,70.05E
1891-01-01,0.607,0.617,Kabul,Afghanistan,34.56N,70.05E
1891-02-01,-0.875,0.82,Kabul,Afghanistan,34.56N,70.05E
1891-03-01,5.538000000000000,0.523,Kabul,Afghanistan,34.56N,70.05E
1891-04-01,13.119000000000000,0.919,Kabul,Afghanistan,34.56N,70.05E
1891-05-01,18.56,1.189,Kabul,Afghanistan,34.56N,70.05E
1891-06-01,23.9,1.036,Kabul,Afghanistan,34.56N,70.05E
1891-07-01,25.408,1.228,Kabul,Afghanistan,34.56N,70.05E
1891-08-01,24.361,0.703,Kabul,Afghanistan,34.56N,70.05E
1891-09-01,22.007000000000000,0.634,Kabul,Afghanistan,34.56N,70.05E
1891-10-01,14.103,0.4370000000000000,Kabul,Afghanistan,34.56N,70.05E
1891-11-01,9.972,0.463,Kabul,Afghanistan,34.56N,70.05E
1891-12-01,4.668,0.672,Kabul,Afghanistan,34.56N,70.05E
1892-01-01,3.585,0.907,Kabul,Afghanistan,34.56N,70.05E
1892-02-01,4.981,0.366,Kabul,Afghanistan,34.56N,70.05E
1892-03-01,10.336,1.328,Kabul,Afghanistan,34.56N,70.05E
1892-04-01,17.519000000000000,1.218,Kabul,Afghanistan,34.56N,70.05E
1892-05-01,21.517,0.634,Kabul,Afghanistan,34.56N,70.05E
1892-06-01,23.389,0.745,Kabul,Afghanistan,34.56N,70.05E
1892-07-01,25.077,0.364,Kabul,Afghanistan,34.56N,70.05E
1892-08-01,22.915,1.149,Kabul,Afghanistan,34.56N,70.05E
1892-09-01,19.568000000000000,0.8,Kabul,Afghanistan,34.56N,70.05E
1892-10-01,14.136,0.318,Kabul,Afghanistan,34.56N,70.05E
1892-11-01,7.981000000000000,0.6970000000000000,Kabul,Afghanistan,34.56N,70.05E
1892-12-01,3.793,1.072,Kabul,Afghanistan,34.56N,70.05E
1893-01-01,-0.16200000000000000,0.953,Kabul,Afghanistan,34.56N,70.05E
1893-02-01,-0.7250000000000000,0.5490000000000000,Kabul,Afghanistan,34.56N,70.05E
